dataset: rConcept.arff
								--------------
 0.019065   1 A1
 0.000569  14 A2 DIVIDE A1
 0.000504  13 A1 DIVIDE A2
-0.0114     4 A4
-0.0119     5 A5
-0.012852   3 A3


ReliefF (param. search)
The best parameter when using M5P: ReliefF@0.0
ReliefF (param. search)
The best parameter when using LinearRegression: ReliefF@0.5
ReliefF (param. search)
The best parameter when using M5Rules: ReliefF@0.0
ReliefF (param. search)
The best parameter when using RandomForest: ReliefF@0.0
								--------------
									Fold  7
								--------------
Feature evaluation: ReliefF (All features dataset) - After CI
Ranked attributes:
 0.060565  17 A1_x_A2
 0.057672   8 A1==(49.956674-inf) equ A2==(50.079099-inf)
 0.057672   9 A1==(49.956674-inf) xor A2==(50.079099-inf)
 0.049165  16 A1 LESSTHAN A2
 0.036595   2 A2
 0.032152   7 A1==(49.956674-inf) or A2==(50.079099-inf)
 0.029728  10 A1==(49.956674-inf) impl A2==(50.079099-inf)
 0.028114   6 A1==(49.956674-inf) and A2==(50.079099-inf)
 0.025356  15 A1 MULTIPLY A2
 0.024883  11 A1 ADD A2
 0.024093  12 A1 SUBTRACT A2
 0.020064   1 A1
 0.000494  14 A2 DIVIDE A1
 0.000384  13 A1 DIVIDE A2
-0.011684   5 A5
-0.011833   4 A4
-0.012425   3 A3


ReliefF (param. search)
The best parameter when using M5P: ReliefF@0.0
ReliefF (param. search)
The best parameter when using LinearRegression: ReliefF@0.0
ReliefF (param. search)
The best parameter when using M5Rules: ReliefF@0.0
ReliefF (param. search)
The best parameter when using RandomForest: ReliefF@0.0
								--------------
									Fold  8
								--------------
Feature evaluation: ReliefF (All features dataset) - After CI
Ranked attributes:
 0.0547605  17 A1_x_A2
 0.0509117   8 A1==(49.956674-inf) equ A2==(50.007956-inf)
 0.0509117   9 A1==(49.956674-inf) xor A2==(50.007956-inf)
 0.0461307  16 A1 LESSTHAN A2
 0.0360616   2 A2
 0.0290629  10 A1==(49.956674-inf) impl A2==(50.007956-inf)
 0.028514    7 A1==(49.956674-inf) or A2==(50.007956-inf)
 0.0258516   6 A1==(49.956674-inf) and A2==(50.007956-inf)
 0.024462   15 A1 MULTIPLY A2
 0.0241732  12 A1 SUBTRACT A2
 0.0235772  11 A1 ADD A2
 0.0191795   1 A1
 0.0007637  13 A1 DIVIDE A2
-0.0000328  14 A2 DIVIDE A1
-0.0114323   4 A4
-0.0119984   3 A3
-0.0120136   5 A5


ReliefF (param. search)
The best parameter when using M5P: ReliefF@0.5
ReliefF (param. search)
The best parameter when using LinearRegression: ReliefF@0.0
ReliefF (param. search)
The best parameter when using M5Rules: ReliefF@0.0
ReliefF (param. search)
The best parameter when using RandomForest: ReliefF@0.0
								--------------
									Fold  9
								--------------
Feature evaluation: ReliefF (All features dataset) - After CI
Ranked attributes:
 0.056521  17 A1_x_A2
 0.051918   8 A1==(49.956674-inf) equ A2==(50.079099-inf)
 0.051918   9 A1==(49.956674-inf) xor A2==(50.079099-inf)
 0.048627  16 A1 LESSTHAN A2
 0.036704   2 A2
 0.028394   7 A1==(49.956674-inf) or A2==(50.079099-inf)
 0.028201   6 A1==(49.956674-inf) and A2==(50.079099-inf)
 0.02702   10 A1==(49.956674-inf) impl A2==(50.079099-inf)
 0.02444   15 A1 MULTIPLY A2
 0.024328  12 A1 SUBTRACT A2
 0.023872  11 A1 ADD A2
 0.019547   1 A1
 0.000499  14 A2 DIVIDE A1
 0.000464  13 A1 DIVIDE A2
-0.011448   4 A4
-0.0124     3 A3
-0.01241    5 A5


ReliefF (param. search)
The best parameter when using M5P: ReliefF@0.25
ReliefF (param. search)
The best parameter when using LinearRegression: ReliefF@0.0
ReliefF (param. search)
The best parameter when using M5Rules: ReliefF@0.5
ReliefF (param. search)
The best parameter when using RandomForest: ReliefF@0.0
								--------------
									Fold 10
								--------------
Feature evaluation: ReliefF (All features dataset) - After CI
Ranked attributes:
 0.052919  17 A1_x_A2
 0.049564   8 A1==(49.956674-inf) equ A2==(50.079099-inf)
 0.049564   9 A1==(49.956674-inf) xor A2==(50.079099-inf)
 0.047409  16 A1 LESSTHAN A2
 0.036488   2 A2
 0.028886   7 A1==(49.956674-inf) or A2==(50.079099-inf)
 0.025585  10 A1==(49.956674-inf) impl A2==(50.079099-inf)
 0.024196   6 A1==(49.956674-inf) and A2==(50.079099-inf)
 0.024076  15 A1 MULTIPLY A2
 0.023844  11 A1 ADD A2
 0.023592  12 A1 SUBTRACT A2
 0.018127   1 A1
 0.000612  13 A1 DIVIDE A2
 0.000496  14 A2 DIVIDE A1
-0.011222   5 A5
-0.011243   4 A4
-0.012118   3 A3


ReliefF (param. search)
The best parameter when using M5P: ReliefF@0.0
ReliefF (param. search)
The best parameter when using LinearRegression: ReliefF@0.0
ReliefF (param. search)
The best parameter when using M5Rules: ReliefF@0.0
ReliefF (param. search)
The best parameter when using RandomForest: ReliefF@0.0
dataset: rRandom.arff
								--------------
									Fold  1
								--------------
Feature evaluation: ReliefF (All features dataset) - After CI
Ranked attributes:
 0.0087742   128 A1 LESSTHAN A2
 0.0069013    20 A1==(49.977531-inf) or A3==(49.980002-inf)
 0.0063759    53 A1==(49.977531-inf) impl A4==(50.042987-inf)
 0.0057665    40 A1==(49.977531-inf) xor A3==(49.980002-inf)
 0.0057665    30 A1==(49.977531-inf) equ A3==(49.980002-inf)
 0.0056473   140 A1_x_A3
 0.0056463    18 A1==(49.977531-inf) or A2==(49.972752-inf)
 0.00517      13 A1==(49.977531-inf) and A4==(50.042987-inf)
 0.0050116   135 A1 LESSTHAN A5
 0.0049585    68 A1==(49.977531-inf) or A3==(49.980002-inf) or A5==(50.052645-inf)
 0.0048072    22 A2==(49.972752-inf) or A4==(50.042987-inf)
 0.0045557   134 A2 LESSTHAN A5
 0.0045482   138 A1_x_A2
 0.00427      28 A1==(49.977531-inf) equ A2==(49.972752-inf)
 0.00427      38 A1==(49.977531-inf) xor A2==(49.972752-inf)
 0.0041191    66 A2==(49.972752-inf) or A4==(50.042987-inf) or A5==(50.052645-inf)
 0.0038912    50 A1==(49.977531-inf) impl A3==(49.980002-inf)
 0.0036736   132 A2 LESSTHAN A4
 0.0032431    43 A1==(49.977531-inf) xor A4==(50.042987-inf)
 0.0032431    33 A1==(49.977531-inf) equ A4==(50.042987-inf)
 0.0031534   143 A1_x_A4
 0.0027535     9 A2==(49.972752-inf) and A3==(49.980002-inf)
 0.0021527    51 A3==(49.980002-inf) impl A5==(50.052645-inf)
 0.0021247    46 A3==(49.980002-inf) impl A4==(50.042987-inf)
 0.0021032    69 A2==(49.972752-inf) or A3==(49.980002-inf) or A4==(50.042987-inf)
 0.0017033   133 A1 LESSTHAN A4
 0.0016085     2 A2
 0.0015051     1 A1
 0.0015042    88 A1 SUBTRACT A2
 0.0013753    72 A1==(49.977531-inf) or A2==(49.972752-inf) or A3==(49.980002-inf)
 0.0011631    94 A2 SUBTRACT A5
 0.0010853    55 A1==(49.977531-inf) impl A5==(50.052645-inf)
 0.0010649    80 A1 ADD A3
 0.0010633    60 A1==(49.977531-inf) and A4==(50.042987-inf) and A5==(50.052645-inf)
 0.0010039    25 A1==(49.977531-inf) or A5==(50.052645-inf)
 0.0009474   106 A3 DIVIDE A5
 0.0008803   129 A2 LESSTHAN A3
 0.0007776    84 A2 ADD A5
 0.000764     78 A1 ADD A2
 0.0007129   120 A1 MULTIPLY A3
 0.0007123   113 A5 DIVIDE A2
 0.00071      89 A2 SUBTRACT A3
 0.000696     81 A3 ADD A5
 0.0006892    74 A3==(49.980002-inf) or A4==(50.042987-inf) or A5==(50.052645-inf)
 0.000666    139 A2_x_A3
 0.0006464   103 A3 DIVIDE A2
 0.0006229    95 A1 SUBTRACT A5
 0.0006171   109 A4 DIVIDE A2
 0.0005975   100 A1 DIVIDE A2
 0.0005675   110 A1 DIVIDE A4
 0.0005376    85 A1 ADD A5
 0.0004157   118 A1 MULTIPLY A2
 0.0003779    52 A2==(49.972752-inf) impl A4==(50.042987-inf)
 0.0003652    75 A2==(49.972752-inf) or A3==(49.980002-inf) or A5==(50.052645-inf)
 0.0003568   114 A1 DIVIDE A5
 0.0003547    99 A5 DIVIDE A4
 0.0002863    21 A3==(49.980002-inf) or A5==(50.052645-inf)
 0.0002745   112 A2 DIVIDE A5
 0.0002673    67 A1==(49.977531-inf) or A2==(49.972752-inf) or A4==(50.042987-inf)
 0.0002607    61 A1==(49.977531-inf) and A3==(49.980002-inf) and A4==(50.042987-inf)
 0.0002492    39 A2==(49.972752-inf) xor A3==(49.980002-inf)
 0.0002492    29 A2==(49.972752-inf) equ A3==(49.980002-inf)
 0.0001408   145 A1_x_A5
 0.000108     93 A1 SUBTRACT A4
 0.0001079   123 A1 MULTIPLY A4
 0.0000977    98 A4 DIVIDE A5
 0.0000951     8 A1==(49.977531-inf) and A2==(49.972752-inf)
 0.0000682     5 A5
 0.0000231   125 A1 MULTIPLY A5
-0.0000112    96 A3 DIVIDE A4
-0.0000136    83 A1 ADD A4
-0.000035    121 A3 MULTIPLY A5
-0.0000423    59 A2==(49.972752-inf) and A3==(49.980002-inf) and A4==(50.042987-inf)
-0.0000629    92 A2 SUBTRACT A4
-0.0000993   107 A5 DIVIDE A3
-0.000108     82 A2 ADD A4
-0.0001879   111 A4 DIVIDE A1
-0.0001983    90 A1 SUBTRACT A3
-0.0002043   108 A2 DIVIDE A4
-0.0002045    77 A4 ADD A5
-0.0002094    79 A2 ADD A3
-0.0002385   115 A5 DIVIDE A1
-0.0002391   101 A2 DIVIDE A1
-0.0002403   131 A3 LESSTHAN A5
-0.0002448   105 A3 DIVIDE A1
-0.000256     26 A3==(49.980002-inf) equ A4==(50.042987-inf)
-0.000256     36 A3==(49.980002-inf) xor A4==(50.042987-inf)
-0.0002679    73 A1==(49.977531-inf) or A2==(49.972752-inf) or A5==(50.052645-inf)
-0.0003071   102 A2 DIVIDE A3
-0.0003234    16 A3==(49.980002-inf) or A4==(50.042987-inf)
-0.0003475   104 A1 DIVIDE A3
-0.0004025    64 A3==(49.980002-inf) and A4==(50.042987-inf) and A5==(50.052645-inf)
-0.0004555    49 A2==(49.972752-inf) impl A3==(49.980002-inf)
-0.0004629   119 A2 MULTIPLY A3
-0.0004646    24 A2==(49.972752-inf) or A5==(50.052645-inf)
-0.000468    136 A3_x_A4
-0.0004864     7 A4==(50.042987-inf) and A5==(50.052645-inf)
-0.000497    124 A2 MULTIPLY A5
-0.0005599    71 A1==(49.977531-inf) or A3==(49.980002-inf) or A4==(50.042987-inf)
-0.0005629    87 A4 SUBTRACT A5
-0.0007175    97 A4 DIVIDE A3
-0.0008274    91 A3 SUBTRACT A5
-0.0008408    76 A3 ADD A4
-0.0009036     3 A3
-0.0009169    65 A2==(49.972752-inf) and A3==(49.980002-inf) and A5==(50.052645-inf)
-0.0009248   126 A3 LESSTHAN A4
-0.0009352    15 A1==(49.977531-inf) and A5==(50.052645-inf)
-0.0009855   122 A2 MULTIPLY A4
-0.0011607    31 A3==(49.980002-inf) equ A5==(50.052645-inf)
-0.0011607    41 A3==(49.980002-inf) xor A5==(50.052645-inf)
-0.0011975    86 A3 SUBTRACT A4
-0.0012008   127 A4 LESSTHAN A5
-0.0012326    48 A1==(49.977531-inf) impl A2==(49.972752-inf)
-0.001245     45 A1==(49.977531-inf) xor A5==(50.052645-inf)
-0.001245     35 A1==(49.977531-inf) equ A5==(50.052645-inf)
-0.0012974    32 A2==(49.972752-inf) equ A4==(50.042987-inf)
-0.0012974    42 A2==(49.972752-inf) xor A4==(50.042987-inf)
-0.0013304     6 A3==(49.980002-inf) and A4==(50.042987-inf)
-0.0013395   142 A2_x_A4
-0.0014235    54 A2==(49.972752-inf) impl A5==(50.052645-inf)
-0.0014882   117 A4 MULTIPLY A5
-0.0014929    10 A1==(49.977531-inf) and A3==(49.980002-inf)
-0.0016889   141 A3_x_A5
-0.0017824     4 A4
-0.0018033    56 A2==(49.972752-inf) and A4==(50.042987-inf) and A5==(50.052645-inf)
-0.0018404   116 A3 MULTIPLY A4
-0.001872     11 A3==(49.980002-inf) and A5==(50.052645-inf)
-0.0020277    58 A1==(49.977531-inf) and A3==(49.980002-inf) and A5==(50.052645-inf)
-0.0020863    63 A1==(49.977531-inf) and A2==(49.972752-inf) and A5==(50.052645-inf)
-0.0021136    14 A2==(49.972752-inf) and A5==(50.052645-inf)
-0.0022376    19 A2==(49.972752-inf) or A3==(49.980002-inf)
-0.00232      57 A1==(49.977531-inf) and A2==(49.972752-inf) and A4==(50.042987-inf)
-0.0024       34 A2==(49.972752-inf) equ A5==(50.052645-inf)
-0.0024       44 A2==(49.972752-inf) xor A5==(50.052645-inf)
-0.002595     23 A1==(49.977531-inf) or A4==(50.042987-inf)
-0.0026594   144 A2_x_A5
-0.002866     62 A1==(49.977531-inf) and A2==(49.972752-inf) and A3==(49.980002-inf)
-0.0029476    37 A4==(50.042987-inf) xor A5==(50.052645-inf)
-0.0029476    27 A4==(50.042987-inf) equ A5==(50.052645-inf)
-0.0033567    17 A4==(50.042987-inf) or A5==(50.052645-inf)
-0.0035805    70 A1==(49.977531-inf) or A4==(50.042987-inf) or A5==(50.052645-inf)
-0.0038146   137 A4_x_A5
-0.0045788    47 A4==(50.042987-inf) impl A5==(50.052645-inf)
-0.005461    130 A1 LESSTHAN A3
-0.0056767    12 A2==(49.972752-inf) and A4==(50.042987-inf)


ReliefF (param. search)
The best parameter when using M5P: ReliefF@0.5
ReliefF (param. search)
The best parameter when using LinearRegression: ReliefF@0.5
ReliefF (param. search)
The best parameter when using M5Rules: ReliefF@0.25
ReliefF (param. search)
The best parameter when using RandomForest: ReliefF@0.0
								--------------
									Fold  2
								--------------
Feature evaluation: ReliefF (All features dataset) - After CI
Ranked attributes:
 0.01180143   127 A1 LESSTHAN A2
 0.00554145    53 A1==(49.977531-inf) impl A4==(50.042987-inf)
 0.00542254   129 A2 LESSTHAN A3
 0.00538686   135 A1 LESSTHAN A5
 0.00534258    13 A1==(49.977531-inf) and A4==(50.042987-inf)
 0.00390698    43 A1==(49.977531-inf) xor A4==(50.042987-inf)
 0.00390698    33 A1==(49.977531-inf) equ A4==(50.042987-inf)
 0.00372463   143 A1_x_A4
 0.00362867    41 A1==(49.977531-inf) xor A3==(49.924006-inf)
 0.00362867    31 A1==(49.977531-inf) equ A3==(49.924006-inf)
 0.00352157    67 A2==(50.020287-inf) or A4==(50.042987-inf) or A5==(50.07596-inf)
 0.00346037    21 A1==(49.977531-inf) or A3==(49.924006-inf)
 0.00307657   141 A1_x_A3
 0.00304445    68 A1==(49.977531-inf) or A3==(49.924006-inf) or A5==(50.07596-inf)
 0.00302351    20 A2==(50.020287-inf) or A4==(50.042987-inf)
 0.0028391     51 A1==(49.977531-inf) impl A3==(49.924006-inf)
 0.00258423   134 A2 LESSTHAN A5
 0.00251809   128 A4 LESSTHAN A5
 0.0018218     25 A1==(49.977531-inf) or A5==(50.07596-inf)
 0.00174679    65 A3==(49.924006-inf) and A4==(50.042987-inf) and A5==(50.07596-inf)
 0.00157007    75 A3==(49.924006-inf) or A4==(50.042987-inf) or A5==(50.07596-inf)
 0.00148284     8 A4==(50.042987-inf) and A5==(50.07596-inf)
 0.00148214    69 A2==(50.020287-inf) or A3==(49.924006-inf) or A4==(50.042987-inf)
 0.00134713    73 A2==(50.020287-inf) or A3==(49.924006-inf) or A5==(50.07596-inf)
 0.00100572    94 A2 SUBTRACT A5
 0.00097358    82 A3 ADD A5
 0.00094319   108 A3 DIVIDE A5
 0.00091635   101 A5 DIVIDE A4
 0.00089256     1 A1
 0.00086545     2 A2
 0.00085833   110 A1 DIVIDE A4
 0.0008373     87 A1 SUBTRACT A2
 0.00068879   121 A1 MULTIPLY A3
 0.00065318    96 A3 DIVIDE A4
 0.0006402     61 A1==(49.977531-inf) and A4==(50.042987-inf) and A5==(50.07596-inf)
 0.00055641    95 A1 SUBTRACT A5
 0.00054071    81 A1 ADD A3
 0.00052456   113 A5 DIVIDE A2
 0.00047384    98 A1 DIVIDE A2
 0.00045673   114 A1 DIVIDE A5
 0.00045622    89 A2 SUBTRACT A3
 0.0004553    105 A4 DIVIDE A2
 0.00043179    72 A1==(49.977531-inf) or A2==(50.020287-inf) or A3==(49.924006-inf)
 0.00041571   103 A3 DIVIDE A2
 0.00036263   112 A2 DIVIDE A5
 0.00036089    91 A1 SUBTRACT A3
 0.00032765    90 A2 SUBTRACT A4
 0.00029709    77 A1 ADD A2
 0.00027328    84 A2 ADD A5
 0.0002424    130 A2 LESSTHAN A4
 0.00023621    52 A3==(49.924006-inf) impl A5==(50.07596-inf)
 0.00023502   145 A1_x_A5
 0.00022449    85 A1 ADD A5
 0.00018558   100 A4 DIVIDE A5
 0.00017185     5 A5
 0.00007813   122 A3 MULTIPLY A5
 0.00006567    55 A1==(49.977531-inf) impl A5==(50.07596-inf)
 0.00006506   132 A3 LESSTHAN A5
 0.00002605    78 A4 ADD A5
 0.00001658    17 A1==(49.977531-inf) or A2==(50.020287-inf)
 0.00000399   104 A2 DIVIDE A4
-0.00001285   117 A1 MULTIPLY A2
-0.00001683    19 A2==(50.020287-inf) or A3==(49.924006-inf)
-0.00010139    79 A2 ADD A3
-0.00016406    35 A1==(49.977531-inf) equ A5==(50.07596-inf)
-0.00016406    45 A1==(49.977531-inf) xor A5==(50.07596-inf)
-0.00020846   123 A1 MULTIPLY A4
-0.00021425    93 A1 SUBTRACT A4
-0.00022618   131 A1 LESSTHAN A3
-0.00024292     3 A3
-0.00030744   111 A4 DIVIDE A1
-0.00032056    83 A1 ADD A4
-0.00032527   125 A1 MULTIPLY A5
-0.00033197    88 A4 SUBTRACT A5
-0.00035285    76 A3 ADD A4
-0.00035308     7 A1==(49.977531-inf) and A2==(50.020287-inf)
-0.00035335    22 A3==(49.924006-inf) or A5==(50.07596-inf)
-0.00035632   115 A5 DIVIDE A1
-0.0003569    106 A1 DIVIDE A3
-0.00039359   102 A2 DIVIDE A3
-0.00039639   107 A3 DIVIDE A1
-0.00041555   109 A5 DIVIDE A3
-0.00043584    97 A4 DIVIDE A3
-0.00049464    92 A3 SUBTRACT A5
-0.00052964   137 A1_x_A2
-0.00056047    40 A2==(50.020287-inf) xor A4==(50.042987-inf)
-0.00056047    30 A2==(50.020287-inf) equ A4==(50.042987-inf)
-0.00058003     6 A3==(49.924006-inf) and A4==(50.042987-inf)
-0.00061032    99 A2 DIVIDE A1
-0.00062953    24 A2==(50.020287-inf) or A5==(50.07596-inf)
-0.00066813    80 A2 ADD A4
-0.00067421    74 A1==(49.977531-inf) or A2==(50.020287-inf) or A5==(50.07596-inf)
-0.00074132    60 A1==(49.977531-inf) and A3==(49.924006-inf) and A4==(50.042987-inf)
-0.00075213    50 A2==(50.020287-inf) impl A4==(50.042987-inf)
-0.00093171    38 A4==(50.042987-inf) xor A5==(50.07596-inf)
-0.00093171    28 A4==(50.042987-inf) equ A5==(50.07596-inf)
-0.00097164   124 A2 MULTIPLY A5
-0.00097549    86 A3 SUBTRACT A4
-0.0009785    118 A4 MULTIPLY A5
-0.00099473    49 A2==(50.020287-inf) impl A3==(49.924006-inf)
-0.00110856    56 A1==(49.977531-inf) and A2==(50.020287-inf) and A4==(50.042987-inf)
-0.00113435   116 A3 MULTIPLY A4
-0.00125861     4 A4
-0.00127058   136 A3_x_A4
-0.00128044    46 A3==(49.924006-inf) impl A4==(50.042987-inf)
-0.00129113   119 A2 MULTIPLY A3
-0.0013537     37 A1==(49.977531-inf) xor A2==(50.020287-inf)
-0.0013537     27 A1==(49.977531-inf) equ A2==(50.020287-inf)
-0.00157585    36 A3==(49.924006-inf) xor A4==(50.042987-inf)
-0.00157585    26 A3==(49.924006-inf) equ A4==(50.042987-inf)
-0.00162991    11 A1==(49.977531-inf) and A3==(49.924006-inf)
-0.00166676   120 A2 MULTIPLY A4
-0.00170057    15 A1==(49.977531-inf) and A5==(50.07596-inf)
-0.00184887    54 A2==(50.020287-inf) impl A5==(50.07596-inf)
-0.00187792   140 A2_x_A4
-0.0018937    138 A4_x_A5
-0.00191537    58 A1==(49.977531-inf) and A3==(49.924006-inf) and A5==(50.07596-inf)
-0.00200659    48 A4==(50.042987-inf) impl A5==(50.07596-inf)
-0.0020143     66 A1==(49.977531-inf) or A2==(50.020287-inf) or A4==(50.042987-inf)
-0.00203837    57 A2==(50.020287-inf) and A4==(50.042987-inf) and A5==(50.07596-inf)
-0.00206911    64 A1==(49.977531-inf) and A2==(50.020287-inf) and A5==(50.07596-inf)
-0.00207423    16 A3==(49.924006-inf) or A4==(50.042987-inf)
-0.00218718   126 A3 LESSTHAN A4
-0.00222508    23 A1==(49.977531-inf) or A4==(50.042987-inf)
-0.00251661    47 A1==(49.977531-inf) impl A2==(50.020287-inf)
-0.00258958   133 A1 LESSTHAN A4
-0.00314264    70 A1==(49.977531-inf) or A3==(49.924006-inf) or A4==(50.042987-inf)
-0.00340773    18 A4==(50.042987-inf) or A5==(50.07596-inf)
-0.00347076    59 A2==(50.020287-inf) and A3==(49.924006-inf) and A4==(50.042987-inf)
-0.00377535    39 A2==(50.020287-inf) xor A3==(49.924006-inf)
-0.00377535    29 A2==(50.020287-inf) equ A3==(49.924006-inf)
-0.00383182    62 A1==(49.977531-inf) and A2==(50.020287-inf) and A3==(49.924006-inf)
-0.00399426   139 A2_x_A3
-0.00407951    12 A3==(49.924006-inf) and A5==(50.07596-inf)
-0.00410146    71 A1==(49.977531-inf) or A4==(50.042987-inf) or A5==(50.07596-inf)
-0.00421871   142 A3_x_A5
-0.00434609     9 A2==(50.020287-inf) and A3==(49.924006-inf)
-0.00456392    42 A3==(49.924006-inf) xor A5==(50.07596-inf)
-0.00456392    32 A3==(49.924006-inf) equ A5==(50.07596-inf)
-0.00470333    14 A2==(50.020287-inf) and A5==(50.07596-inf)
-0.00528532    44 A2==(50.020287-inf) xor A5==(50.07596-inf)
-0.00528532    34 A2==(50.020287-inf) equ A5==(50.07596-inf)
-0.00560478    10 A2==(50.020287-inf) and A4==(50.042987-inf)
-0.00569444   144 A2_x_A5
-0.00579131    63 A2==(50.020287-inf) and A3==(49.924006-inf) and A5==(50.07596-inf)


ReliefF (param. search)
The best parameter when using M5P: ReliefF@0.5
ReliefF (param. search)
The best parameter when using LinearRegression: ReliefF@0.25
ReliefF (param. search)
The best parameter when using M5Rules: ReliefF@0.5
ReliefF (param. search)
The best parameter when using RandomForest: ReliefF@0.25
								--------------
									Fold  3
								--------------
Feature evaluation: ReliefF (All features dataset) - After CI
Ranked attributes:
 0.00615398    13 A1==(49.977531-inf) and A4==(50.042987-inf)
 0.00574061   135 A1 LESSTHAN A5
 0.00555217    22 A1==(49.977531-inf) or A3==(49.924006-inf)
 0.00538024   129 A1 LESSTHAN A2
 0.00459722    68 A1==(49.977531-inf) or A3==(49.924006-inf) or A5==(50.052645-inf)
 0.00436498   134 A2 LESSTHAN A5
 0.00409152    32 A1==(49.977531-inf) equ A3==(49.924006-inf)
 0.00409152    42 A1==(49.977531-inf) xor A3==(49.924006-inf)
 0.00393968   127 A2 LESSTHAN A3
 0.00393512   142 A1_x_A3
 0.00359216    33 A1==(49.977531-inf) equ A4==(50.042987-inf)
 0.00359216    43 A1==(49.977531-inf) xor A4==(50.042987-inf)
 0.00356686   143 A1_x_A4
 0.00269077    60 A1==(49.977531-inf) and A4==(50.042987-inf) and A5==(50.052645-inf)
 0.00260737    52 A1==(49.977531-inf) impl A3==(49.924006-inf)
 0.00231869    53 A1==(49.977531-inf) impl A4==(50.042987-inf)
 0.00217064    50 A3==(49.924006-inf) impl A5==(50.052645-inf)
 0.00205153    56 A1==(49.977531-inf) and A2==(50.020287-inf) and A4==(50.042987-inf)
 0.00166582    73 A3==(49.924006-inf) or A4==(50.042987-inf) or A5==(50.052645-inf)
