dataset: rLinear.arff
								--------------
									Fold  1
								--------------
Feature evaluation: ReliefF (All features dataset) - After CI
Ranked attributes:
 0.02742026     326 A2==(79.836178-inf) impl A3==(-inf-20.006354]
 0.02729859     292 A1==(40.073278-60.003535] xor A3==(20.006354-39.979256]
 0.02729859     217 A1==(40.073278-60.003535] equ A3==(20.006354-39.979256]
 0.02728857     320 A2==(39.954407-59.895292] impl A3==(79.925061-inf)
 0.02686616     609 A1==(79.933791-inf) or A2==(-inf-20.013521] or A3==(79.925061-inf)
 0.02685695     580 A1==(60.003535-79.933791] or A2==(-inf-20.013521] or A3==(-inf-20.006354]
 0.0267019      590 A1==(60.003535-79.933791] or A2==(39.954407-59.895292] or A3==(-inf-20.006354]
 0.02664983     525 A1==(-inf-20.143022] or A2==(79.836178-inf) or A3==(-inf-20.006354]
 0.02653991     540 A1==(20.143022-40.073278] or A2==(39.954407-59.895292] or A3==(-inf-20.006354]
 0.02646649     589 A1==(60.003535-79.933791] or A2==(20.013521-39.954407] or A3==(79.925061-inf)
 0.02643051     327 A2==(79.836178-inf) impl A3==(20.006354-39.979256]
 0.02575337     310 A2==(-inf-20.013521] impl A3==(79.925061-inf)
 0.02566869     564 A1==(40.073278-60.003535] or A2==(20.013521-39.954407] or A3==(79.925061-inf)
 0.02557686     307 A2==(-inf-20.013521] impl A3==(20.006354-39.979256]
 0.02529319     142 A1==(40.073278-60.003535] or A3==(20.006354-39.979256]
 0.02497101     141 A1==(40.073278-60.003535] or A3==(-inf-20.006354]
 0.02468374     137 A1==(20.143022-40.073278] or A3==(20.006354-39.979256]
 0.0243107      308 A2==(-inf-20.013521] impl A3==(39.979256-59.952159]
 0.02416775     625 A1==(79.933791-inf) or A2==(79.836178-inf) or A3==(-inf-20.006354]
 0.0240117      575 A1==(40.073278-60.003535] or A2==(79.836178-inf) or A3==(-inf-20.006354]
 0.02368637     316 A2==(39.954407-59.895292] impl A3==(-inf-20.006354]
 0.02335146     145 A1==(40.073278-60.003535] or A3==(79.925061-inf)
 0.0233264      287 A1==(20.143022-40.073278] xor A3==(20.006354-39.979256]
 0.0233264      212 A1==(20.143022-40.073278] equ A3==(20.006354-39.979256]
 0.02330256     325 A2==(59.895292-79.836178] impl A3==(79.925061-inf)
 0.02329133     323 A2==(59.895292-79.836178] impl A3==(39.979256-59.952159]
 0.02287868     632 A1 ADD A3
 0.02271555     312 A2==(20.013521-39.954407] impl A3==(20.006354-39.979256]
 0.02209201     322 A2==(59.895292-79.836178] impl A3==(20.006354-39.979256]
 0.0219051      330 A2==(79.836178-inf) impl A3==(79.925061-inf)
 0.02178016     150 A1==(60.003535-79.933791] or A3==(79.925061-inf)
 0.02167673     136 A1==(20.143022-40.073278] or A3==(-inf-20.006354]
 0.02111901     647 A1 LESSTHAN A3
 0.02107444     220 A1==(40.073278-60.003535] equ A3==(79.925061-inf)
 0.02107444     295 A1==(40.073278-60.003535] xor A3==(79.925061-inf)
 0.02090458     545 A1==(20.143022-40.073278] or A2==(59.895292-79.836178] or A3==(-inf-20.006354]
 0.02086027     315 A2==(20.013521-39.954407] impl A3==(79.925061-inf)
 0.02085146     550 A1==(20.143022-40.073278] or A2==(79.836178-inf) or A3==(-inf-20.006354]
 0.0205449      644 A1 MULTIPLY A3
 0.02045704     306 A2==(-inf-20.013521] impl A3==(-inf-20.006354]
 0.02030366     559 A1==(40.073278-60.003535] or A2==(-inf-20.013521] or A3==(79.925061-inf)
 0.02005996     309 A2==(-inf-20.013521] impl A3==(59.952159-79.925061]
 0.02002088     291 A1==(40.073278-60.003535] xor A3==(-inf-20.006354]
